"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"","
"Sweden,""SWE"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Eswatini,""SWZ"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""27.24"",""28.72"",""29.98"",""31.63"",""32.96"",""34.57"",""35.93"",""37.26"",""38.78"",""40.01"",""41.57"",""42.82"",""44.49"",""45.73"",""47.15"",""48.52"",""49.7"","""","""","
"Sint Maarten (Dutch part),""SXM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Seychelles,""SYC"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""76.78"",""78.21"",""79.83"",""81.03"",""82.81"",""84.16"",""84.74"",""85.78"",""87"",""87.5"",""88.23"",""88.99"",""88.85"",""89.27"",""89.76"",""90.23"",""90.36"","""","""","
"Syrian Arab Republic,""SYR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""97.18"",""97.53"",""97.79"",""97.99"",""98.23"",""98.37"",""98.57"",""98.56"",""98.71"",""98.76"",""98.85"",""98.9"",""98.91"",""98.99"",""99.02"",""99.05"",""99.02"","""","""","
"Turks and Caicos Islands,""TCA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Chad,""TCD"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.29"",""3.26"",""3.28000000000001"",""3.21"",""3.22"",""3.21"",""3.19"",""3.16"",""3.23"",""3.19"",""3.14"",""3.15"",""3.18000000000001"",""3.15"",""3.13"",""3.13"",""3.13"","""","""","
"East Asia & Pacific (IDA & IBRD countries),""TEA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""39.6446248478374"",""40.8115693147777"",""41.6978997321064"",""42.7766308681176"",""43.683126545911"",""44.8507819927243"",""46.2066069194629"",""47.3982028229037"",""48.7724035881072"",""50.0415828501764"",""51.3855220039914"",""52.5799323065922"",""53.7862065371455"",""54.9992345621981"",""55.960305929863"",""56.9803867717536"",""57.9010237303062"","""","""","
"Europe & Central Asia (IDA & IBRD countries),""TEC"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""84.2653982821572"",""85.3262158031275"",""86.3227746853256"",""87.203678137828"",""88.037858905311"",""88.8176433790045"",""89.5844096500067"",""90.240155070467"",""90.8947155004345"",""91.4413229577608"",""92.0083464922499"",""92.5021814800615"",""92.9506179397089"",""93.3553363310878"",""93.7742866742017"",""94.1270878770121"",""94.4287671978672"","""","""","
"Togo,""TGO"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.339999999999996"",""0.480000000000003"",""0.660000000000005"",""0.900000000000001"",""1.21"",""1.59"",""2.02"",""2.44"",""2.98"",""3.46"",""4.02"",""4.52"",""4.88"",""5.37"",""5.78"",""6.24"",""6.71"","""","""","
"Thailand,""THA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""68.04"",""68.45"",""68.77"",""69.49"",""69.57"",""70.21"",""70.65"",""70.96"",""71.46"",""72.17"",""72.31"",""72.83"",""73.22"",""73.69"",""73.67"",""74.33"",""74.43"","""","""","
"Tajikistan,""TJK"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""38.73"",""41.58"",""44.57"",""47.65"",""50.73"",""53.63"",""56.3"",""59.31"",""62.08"",""64.83"",""67.4"",""70.04"",""72.25"",""74.5"",""76.55"",""78.55"",""80.41"","""","""","
"Turkmenistan,""TKM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""96.3"",""96.83"",""97.22"",""97.63"",""97.96"",""98.2"",""98.38"",""98.57"",""98.69"",""98.85"",""98.94"",""99.03"",""99.1"",""99.18"",""99.22"",""99.27"",""99.32"","""","""","
"Latin America & the Caribbean (IDA & IBRD countries),""TLA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""78.2643731201059"",""79.2092028227007"",""80.082737968601"",""80.9146365118377"",""81.6699359887713"",""82.4107524483261"",""83.0380745236779"",""83.5991864691089"",""84.1945844582049"",""84.7242015300017"",""85.168151567557"",""85.621015223208"",""86.052439201564"",""86.4418132669957"",""86.8367664158814"",""86.7693148259921"",""87.0834401535052"","""","""","
"Timor-Leste,""TLS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.27000000000001"",""2.41"",""2.54"",""2.69"",""2.96"",""3.12"",""3.37"",""3.56"",""3.89"",""4.09000000000001"",""4.54"",""4.77"",""5.21"",""5.67"",""5.98"",""6.53"",""6.92"","""","""","
"Middle East & North Africa (IDA & IBRD countries),""TMN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""83.4276524954939"",""85.1907674299676"",""86.895161201552"",""88.0463322870951"",""89.2534619483382"",""90.332070084791"",""91.1622994163549"",""91.819746729539"",""92.388182634716"",""92.8972930722035"",""93.3156011783932"",""93.5880675569131"",""93.793851640968"",""94.0839219514471"",""94.2916270518767"",""94.4104797713852"",""94.5666476387558"","""","""","
"Tonga,""TON"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""47.98"",""49.23"",""50.42"",""51.39"",""52.28"",""53.01"",""53.93"",""54.66"",""55.33"",""56.01"",""56.39"",""56.95"",""57.46"",""57.91"",""58.31"",""58.85"",""59.17"","""","""","
"South Asia (IDA & IBRD),""TSA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""20.4239826639461"",""21.9462432776896"",""23.0234910573139"",""23.9343987878518"",""25.2900626901812"",""26.1955824115495"",""27.4962143841675"",""28.6485706380519"",""29.7338359242583"",""30.5360214206076"",""32.0112994256967"",""33.0433641090366"",""34.2228069682886"",""35.3817433890888"",""36.4099597576456"",""37.5118416705078"",""38.6866929899053"","""","""","
"Sub-Saharan Africa (IDA & IBRD countries),""TSS"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.2904203855848"",""9.55915830460726"",""9.83903373337421"",""10.1047614258442"",""10.402591186516"",""10.703352662387"",""10.999847032761"",""11.2878151394902"",""11.6165736759024"",""11.925533982977"",""12.2567032118971"",""12.5992077008618"",""12.9478125524341"",""13.2894635844504"",""13.661913172585"",""14.0236228416752"",""14.3868973753514"","""","""","
"Trinidad and Tobago,""TTO"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""98.73"",""98.81"",""98.89"",""98.94"",""99"",""99.04"",""99.06"",""99.15"",""99.17"",""99.17"",""99.21"",""99.22"",""99.23"",""99.25"",""99.26"",""99.27"",""99.26"","""","""","
"Tunisia,""TUN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""93.3"",""94.3"",""95.05"",""95.76"",""96.34"",""96.85"",""97.24"",""97.56"",""97.88"",""98.1"",""98.34"",""98.52"",""98.68"",""98.8"",""98.94"",""99.03"",""99.1"","""","""","
"Turkey,""TUR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tuvalu,""TUV"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""18.63"",""19.77"",""21.18"",""22.68"",""24.25"",""26.09"",""28.19"",""30.48"",""32.98"",""35.3"",""37.7"",""39.98"",""42.29"",""44.58"",""46.54"",""48.5"",""50.42"","""","""","
"Tanzania,""TZA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.08"",""1.1"",""1.15"",""1.2"",""1.28"",""1.35"",""1.35999999999999"",""1.44"",""1.53"",""1.54"",""1.65999999999999"",""1.74"",""1.85"",""1.93"",""2"",""2.15"",""2.16"","""","""","
"Uganda,""UGA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.01"",""0.980000000000003"",""0.990000000000002"",""0.929999999999998"",""0.939999999999996"",""0.91"",""0.880000000000003"",""0.890000000000002"",""0.860000000000005"",""0.839999999999996"",""0.829999999999997"",""0.839999999999996"",""0.81"",""0.780000000000003"",""0.780000000000003"",""0.760000000000005"",""0.770000000000004"","""","""","
"Ukraine,""UKR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""88.25"",""89.05"",""89.7"",""90.58"",""91.15"",""91.86"",""92.51"",""92.92"",""93.35"",""93.71"",""94.14"",""94.48"",""94.85"",""95.1"",""95.32"",""95.49"",""95.73"","""","""","
"Upper middle income,""UMC"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""60.742077707779"",""61.9397138668068"",""62.8023891007073"",""63.7700177965097"",""64.4834009562299"",""65.3247594741977"",""66.2281129091488"",""66.934636814975"",""67.7523438675584"",""68.4434140279003"",""69.1735421798434"",""69.8522267514803"",""70.5104477042184"",""71.2112956708473"",""71.7394188122626"",""72.3299328066569"",""72.8893588817922"","""","""","
"Uruguay,""URY"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""96.05"",""96.29"",""96.5"",""96.64"",""96.82"",""96.95"",""97.13"",""97.28"",""97.37"",""97.45"",""97.52"",""97.6"",""97.69"",""97.77"",""97.84"",""97.91"",""97.97"","""","""","
"United States,""USA"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"",""100"","""","""","
"Uzbekistan,""UZB"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""79.55"",""80.9"",""82.13"",""83.1"",""84.25"",""85.27"",""86.16"",""87.06"",""87.91"",""88.57"",""89.07"",""89.85"",""90.44"",""90.79"",""91.35"",""91.82"",""92.1"","""","""","
"St. Vincent and the Grenadines,""VCT"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""95.42"",""95.4"",""95.5"",""95.57"",""95.67"",""95.7"",""95.79"",""95.77"",""95.84"",""95.92"",""95.87"",""95.87"",""95.97"",""95.89"",""95.96"",""95.9"",""95.98"","""","""","
"Venezuela, RB,""VEN"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""96.29"",""96.49"",""96.63"",""96.78"",""96.85"",""97.01"",""97.11"",""97.17"",""97.26"",""97.3"",""97.37"",""97.4"",""97.44"",""97.43"",""97.42"",""95.96"",""96.16"","""","""","
"British Virgin Islands,""VGB"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Virgin Islands (U.S.),""VIR"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Vietnam,""VNM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""14.38"",""17.05"",""19.97"",""22.81"",""26.05"",""29.23"",""32.61"",""36.04"",""39.55"",""43.12"",""46.76"",""50.14"",""53.84"",""57.23"",""60.79"",""63.81"",""66.92"","""","""","
"Vanuatu,""VUT"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""11.76"",""12.07"",""12.13"",""12.42"",""12.37"",""12.45"",""12.62"",""12.56"",""12.72"",""12.67"",""12.68"",""12.71"",""12.64"",""12.62"",""12.62"",""12.72"",""12.57"","""","""","
"World,""WLD"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""49.4051439936696"",""50.2103401216434"",""50.8195196158581"",""51.4124936787048"",""52.0628818645906"",""52.6745117710359"",""53.4202477013443"",""54.0653050982215"",""54.7571776044552"",""55.3277427475257"",""56.0691744878296"",""56.6366554630565"",""57.246947084468"",""57.8498226730409"",""58.3521152637109"",""58.8370190558201"",""59.3432204454907"","""","""","
"Samoa,""WSM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""20.24"",""21.06"",""21.68"",""22.94"",""23.79"",""24.64"",""25.49"",""26.18"",""26.97"",""27.91"",""28.79"",""29.3"",""29.77"",""30.56"",""31.56"",""31.53"",""32.29"","""","""","
"Kosovo,""XKX"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Yemen, Rep.,""YEM"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""51.84"",""52.73"",""53.81"",""54.8"",""55.76"",""56.67"",""57.58"",""58.46"",""59.19"",""60.01"",""60.75"",""61.68"",""62.29"",""63.03"",""63.63"",""64.28"",""64.93"","""","""","
"South Africa,""ZAF"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""56.43"",""58.81"",""61.01"",""63.29"",""65.6"",""67.53"",""69.58"",""71.46"",""73.35"",""75.04"",""76.65"",""78.21"",""79.65"",""81"",""82.36"",""83.64"",""84.75"","""","""","
"Zambia,""ZMB"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""14"",""14.11"",""14.3"",""14.46"",""14.58"",""14.73"",""14.92"",""15.08"",""15.25"",""15.43"",""15.47"",""15.71"",""15.9"",""15.99"",""16.23"",""16.31"",""16.43"","""","""","
"Zimbabwe,""ZWE"",""Access to clean fuels and technologies for cooking (% of population)"",""EG.CFT.ACCS.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""32.4"",""32.25"",""32.18"",""32.01"",""31.77"",""31.64"",""31.34"",""31.17"",""30.97"",""30.81"",""30.46"",""30.27"",""30.02"",""29.88"",""29.63"",""29.36"",""29.05"","""","""","
